Target,Model,Percentile,Factor_Type,EF_lit,NEF_lit,EF_calc,NEF_calc,n,N,Ns,ns,PM,ROCE,CCR,REF,MCC,CKC,AUC_ROC,BEDROC
egfr,OnionNet/GlideSP,5.0,NEF,,2.026,6.452,2.0,40,1240,62,4,0.674,2.069,0.526,10.0,0.042,0.041,0.547,0.139
ephb4,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.498,0.04
ephb4,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.498,0.04
ephb4,OnionNet/GlideSP,5.0,NEF,,0.995,3.226,1.0,40,1240,62,2,0.5,1.0,0.5,5.0,0.0,0.0,0.498,0.04
erbb2,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.701,0.032
erbb2,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.701,0.032
erbb2,OnionNet/GlideSP,5.0,NEF,,2.467,8.065,2.5,40,1240,62,5,0.725,2.632,0.539,12.5,0.063,0.061,0.701,0.032
er-beta,OnionNet/GlideSP,0.5,NEF,,5.717,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.735,0.195
er-beta,OnionNet/GlideSP,1.0,NEF,,6.35,23.077,7.154,40,1240,13,3,0.9,9.0,0.533,23.077,0.116,0.099,0.735,0.195
er-beta,OnionNet/GlideSP,5.0,NEF,,2.722,8.065,2.5,40,1240,62,5,0.725,2.632,0.539,12.5,0.063,0.061,0.735,0.195
fgfr1,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.555,0.009
fgfr1,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.555,0.009
fgfr1,OnionNet/GlideSP,5.0,NEF,,0.999,3.226,1.0,40,1240,62,2,0.5,1.0,0.5,5.0,0.0,0.0,0.555,0.009
fkbp1a,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.705,0.161
fkbp1a,OnionNet/GlideSP,1.0,NEF,,4.98,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,0.705,0.161
fkbp1a,OnionNet/GlideSP,5.0,NEF,,3.135,9.677,3.0,40,1240,62,6,0.763,3.214,0.552,15.0,0.084,0.082,0.705,0.161
fxa,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.692,0.01
fxa,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.692,0.01
fxa,OnionNet/GlideSP,5.0,NEF,,1.02,3.226,1.0,40,1240,62,2,0.5,1.0,0.5,5.0,0.0,0.0,0.692,0.01
gba,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.436,0.0
gba,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.436,0.0
gba,OnionNet/GlideSP,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.436,0.0
gr,OnionNet/GlideSP,0.5,NEF,,4.368,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.566,0.167
gr,OnionNet/GlideSP,1.0,NEF,,7.06,23.077,7.154,40,1240,13,3,0.9,9.0,0.533,23.077,0.116,0.099,0.566,0.167
gr,OnionNet/GlideSP,5.0,NEF,,2.959,9.677,3.0,40,1240,62,6,0.763,3.214,0.552,15.0,0.084,0.082,0.566,0.167
gsk3b,OnionNet/GlideSP,0.5,NEF,,4.307,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.657,0.167
gsk3b,OnionNet/GlideSP,1.0,NEF,,6.96,23.077,7.154,40,1240,13,3,0.9,9.0,0.533,23.077,0.116,0.099,0.657,0.167
gsk3b,OnionNet/GlideSP,5.0,NEF,,2.471,8.065,2.5,40,1240,62,5,0.725,2.632,0.539,12.5,0.063,0.061,0.657,0.167
hdac2,OnionNet/GlideSP,0.5,NEF,,8.671,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.634,0.198
hdac2,OnionNet/GlideSP,1.0,NEF,,9.34,30.769,9.538,40,1240,13,4,0.93,13.333,0.546,30.769,0.16,0.137,0.634,0.198
hdac2,OnionNet/GlideSP,5.0,NEF,,2.985,9.677,3.0,40,1240,62,6,0.763,3.214,0.552,15.0,0.084,0.082,0.634,0.198
hdac8,OnionNet/GlideSP,0.5,NEF,,4.407,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.406,0.065
hdac8,OnionNet/GlideSP,1.0,NEF,,2.37,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.406,0.065
hdac8,OnionNet/GlideSP,5.0,NEF,,0.498,1.613,0.5,40,1240,62,1,0.33,0.492,0.487,2.5,-0.021,-0.02,0.406,0.065
hiv1pr,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.785,0.165
hiv1pr,OnionNet/GlideSP,1.0,NEF,,5.06,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,0.785,0.165
hiv1pr,OnionNet/GlideSP,5.0,NEF,,5.388,17.742,5.5,40,1240,62,11,0.866,6.471,0.616,27.5,0.188,0.184,0.785,0.165
hiv1rt,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.526,0.021
hiv1rt,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.526,0.021
hiv1rt,OnionNet/GlideSP,5.0,NEF,,1.05,3.226,1.0,40,1240,62,2,0.5,1.0,0.5,5.0,0.0,0.0,0.526,0.021
hmgr,OnionNet/GlideSP,0.5,NEF,,4.418,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.637,0.129
hmgr,OnionNet/GlideSP,1.0,NEF,,4.76,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,0.637,0.129
hmgr,OnionNet/GlideSP,5.0,NEF,,3.492,11.29,3.5,40,1240,62,7,0.792,3.818,0.565,17.5,0.105,0.102,0.637,0.129
hsp90,OnionNet/GlideSP,0.5,NEF,,4.336,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.479,0.05
hsp90,OnionNet/GlideSP,1.0,NEF,,2.33,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.479,0.05
hsp90,OnionNet/GlideSP,5.0,NEF,,0.498,1.613,0.5,40,1240,62,1,0.33,0.492,0.487,2.5,-0.021,-0.02,0.479,0.05
igf1r,OnionNet/GlideSP,0.5,NEF,,4.966,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.596,0.161
igf1r,OnionNet/GlideSP,1.0,NEF,,2.48,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.596,0.161
igf1r,OnionNet/GlideSP,5.0,NEF,,3.535,11.29,3.5,40,1240,62,7,0.792,3.818,0.565,17.5,0.105,0.102,0.596,0.161
inha,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.478,0.039
inha,OnionNet/GlideSP,1.0,NEF,,2.36,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.478,0.039
inha,OnionNet/GlideSP,5.0,NEF,,0.988,3.226,1.0,40,1240,62,2,0.5,1.0,0.5,5.0,0.0,0.0,0.478,0.039
itk,OnionNet/GlideSP,0.5,NEF,,4.35,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.673,0.096
itk,OnionNet/GlideSP,1.0,NEF,,2.34,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.673,0.096
itk,OnionNet/GlideSP,5.0,NEF,,2.995,9.677,3.0,40,1240,62,6,0.763,3.214,0.552,15.0,0.084,0.082,0.673,0.096
jak3,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.638,0.013
jak3,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.638,0.013
jak3,OnionNet/GlideSP,5.0,NEF,,0.499,1.613,0.5,40,1240,62,1,0.33,0.492,0.487,2.5,-0.021,-0.02,0.638,0.013
jnk1,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.61,0.047
jnk1,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.61,0.047
jnk1,OnionNet/GlideSP,5.0,NEF,,1.575,4.839,1.5,40,1240,62,3,0.604,1.525,0.513,7.5,0.021,0.02,0.61,0.047
jnk2,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.466,0.022
jnk2,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.466,0.022
jnk2,OnionNet/GlideSP,5.0,NEF,,1.018,3.226,1.0,40,1240,62,2,0.5,1.0,0.5,5.0,0.0,0.0,0.466,0.022
jnk3,OnionNet/GlideSP,0.5,NEF,,13.286,42.857,13.286,40,1240,7,3,0.957,22.5,0.536,42.857,0.169,0.119,0.624,0.278
jnk3,OnionNet/GlideSP,1.0,NEF,,9.54,30.769,9.538,40,1240,13,4,0.93,13.333,0.546,30.769,0.16,0.137,0.624,0.278
jnk3,OnionNet/GlideSP,5.0,NEF,,4.066,12.903,4.0,40,1240,62,8,0.816,4.444,0.578,20.0,0.126,0.122,0.624,0.278
kif11,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.36,0.02
kif11,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.36,0.02
kif11,OnionNet/GlideSP,5.0,NEF,,1.486,4.839,1.5,40,1240,62,3,0.604,1.525,0.513,7.5,0.021,0.02,0.36,0.02
lck,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.412,0.0
lck,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.412,0.0
lck,OnionNet/GlideSP,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.412,0.0
mdm2,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.506,0.04
mdm2,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.506,0.04
mdm2,OnionNet/GlideSP,5.0,NEF,,0.998,3.226,1.0,40,1240,62,2,0.5,1.0,0.5,5.0,0.0,0.0,0.506,0.04
mk2,OnionNet/GlideSP,0.5,NEF,,10.486,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.703,0.21
mk2,OnionNet/GlideSP,1.0,NEF,,5.24,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,0.703,0.21
mk2,OnionNet/GlideSP,5.0,NEF,,3.732,11.29,3.5,40,1240,62,7,0.792,3.818,0.565,17.5,0.105,0.102,0.703,0.21
mmp2,OnionNet/GlideSP,0.5,NEF,,8.771,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.573,0.179
mmp2,OnionNet/GlideSP,1.0,NEF,,4.72,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,0.573,0.179
mmp2,OnionNet/GlideSP,5.0,NEF,,2.476,8.065,2.5,40,1240,62,5,0.725,2.632,0.539,12.5,0.063,0.061,0.573,0.179
na,OnionNet/GlideSP,0.5,NEF,,17.7,57.143,17.714,40,1240,7,4,0.976,40.0,0.549,57.143,0.23,0.162,0.912,0.483
na,OnionNet/GlideSP,1.0,NEF,,16.68,53.846,16.692,40,1240,13,7,0.972,35.0,0.585,53.846,0.295,0.252,0.912,0.483
na,OnionNet/GlideSP,5.0,NEF,,8.993,29.032,9.0,40,1240,62,18,0.925,12.273,0.707,45.0,0.335,0.327,0.912,0.483
p38-alpha,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.65,0.057
p38-alpha,OnionNet/GlideSP,1.0,NEF,,2.35,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.65,0.057
p38-alpha,OnionNet/GlideSP,5.0,NEF,,1.971,6.452,2.0,40,1240,62,4,0.674,2.069,0.526,10.0,0.042,0.041,0.65,0.057
parp-1,OnionNet/GlideSP,0.5,NEF,,8.614,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.715,0.215
parp-1,OnionNet/GlideSP,1.0,NEF,,4.64,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,0.715,0.215
parp-1,OnionNet/GlideSP,5.0,NEF,,3.954,12.903,4.0,40,1240,62,8,0.816,4.444,0.578,20.0,0.126,0.122,0.715,0.215
pde4b,OnionNet/GlideSP,0.5,NEF,,4.4,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.524,0.14
pde4b,OnionNet/GlideSP,1.0,NEF,,4.74,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,0.524,0.14
pde4b,OnionNet/GlideSP,5.0,NEF,,1.49,4.839,1.5,40,1240,62,3,0.604,1.525,0.513,7.5,0.021,0.02,0.524,0.14
pde5,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.679,0.054
pde5,OnionNet/GlideSP,1.0,NEF,,2.48,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.679,0.054
pde5,OnionNet/GlideSP,5.0,NEF,,1.561,4.839,1.5,40,1240,62,3,0.604,1.525,0.513,7.5,0.021,0.02,0.679,0.054
pdk1,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.544,0.043
pdk1,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.544,0.043
pdk1,OnionNet/GlideSP,5.0,NEF,,1.561,4.839,1.5,40,1240,62,3,0.604,1.525,0.513,7.5,0.021,0.02,0.544,0.043
pi3kg,OnionNet/GlideSP,0.5,NEF,,8.864,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.685,0.282
pi3kg,OnionNet/GlideSP,1.0,NEF,,7.16,23.077,7.154,40,1240,13,3,0.9,9.0,0.533,23.077,0.116,0.099,0.685,0.282
pi3kg,OnionNet/GlideSP,5.0,NEF,,5.086,16.129,5.0,40,1240,62,10,0.852,5.769,0.603,25.0,0.168,0.163,0.685,0.282
pim-1,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.608,0.1
pim-1,OnionNet/GlideSP,1.0,NEF,,2.33,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.608,0.1
pim-1,OnionNet/GlideSP,5.0,NEF,,2.477,8.065,2.5,40,1240,62,5,0.725,2.632,0.539,12.5,0.063,0.061,0.608,0.1
pim-2,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.596,0.055
pim-2,OnionNet/GlideSP,1.0,NEF,,2.38,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.596,0.055
pim-2,OnionNet/GlideSP,5.0,NEF,,2.031,6.452,2.0,40,1240,62,4,0.674,2.069,0.526,10.0,0.042,0.041,0.596,0.055
pnp,OnionNet/GlideSP,0.5,NEF,,4.404,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.495,0.084
pnp,OnionNet/GlideSP,1.0,NEF,,2.37,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.495,0.084
pnp,OnionNet/GlideSP,5.0,NEF,,0.994,3.226,1.0,40,1240,62,2,0.5,1.0,0.5,5.0,0.0,0.0,0.495,0.084
ppara,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.391,0.018
ppara,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.391,0.018
ppara,OnionNet/GlideSP,5.0,NEF,,0.525,1.613,0.5,40,1240,62,1,0.33,0.492,0.487,2.5,-0.021,-0.02,0.391,0.018
pparg,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.339,0.001
pparg,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.339,0.001
pparg,OnionNet/GlideSP,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.339,0.001
pr,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.643,0.05
pr,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.643,0.05
pr,OnionNet/GlideSP,5.0,NEF,,1.696,4.839,1.5,40,1240,62,3,0.604,1.525,0.513,7.5,0.021,0.02,0.643,0.05
prkcq,OnionNet/GlideSP,0.5,NEF,,5.263,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.801,0.305
prkcq,OnionNet/GlideSP,1.0,NEF,,10.53,30.769,9.538,40,1240,13,4,0.93,13.333,0.546,30.769,0.16,0.137,0.801,0.305
prkcq,OnionNet/GlideSP,5.0,NEF,,6.316,20.968,6.5,40,1240,62,13,0.888,7.959,0.642,32.5,0.23,0.224,0.801,0.305
pygl-in,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.555,0.005
pygl-in,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.555,0.005
pygl-in,OnionNet/GlideSP,5.0,NEF,,0.497,1.613,0.5,40,1240,62,1,0.33,0.492,0.487,2.5,-0.021,-0.02,0.555,0.005
pygl-out,OnionNet/GlideSP,0.5,NEF,,4.414,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.396,0.139
pygl-out,OnionNet/GlideSP,1.0,NEF,,4.75,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,0.396,0.139
pygl-out,OnionNet/GlideSP,5.0,NEF,,2.492,8.065,2.5,40,1240,62,5,0.725,2.632,0.539,12.5,0.063,0.061,0.396,0.139
qpct,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.543,0.003
qpct,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.543,0.003
qpct,OnionNet/GlideSP,5.0,NEF,,0.499,1.613,0.5,40,1240,62,1,0.33,0.492,0.487,2.5,-0.021,-0.02,0.543,0.003
rock-1,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.567,0.094
rock-1,OnionNet/GlideSP,1.0,NEF,,4.64,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,0.567,0.094
rock-1,OnionNet/GlideSP,5.0,NEF,,1.484,4.839,1.5,40,1240,62,3,0.604,1.525,0.513,7.5,0.021,0.02,0.567,0.094
rxr,OnionNet/GlideSP,0.5,NEF,,5.184,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.548,0.114
rxr,OnionNet/GlideSP,1.0,NEF,,2.59,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.548,0.114
rxr,OnionNet/GlideSP,5.0,NEF,,1.62,4.839,1.5,40,1240,62,3,0.604,1.525,0.513,7.5,0.021,0.02,0.548,0.114
sars-hcov,OnionNet/GlideSP,0.5,NEF,,4.403,14.286,4.429,39,1209,7,1,0.833,5.0,0.51,14.286,0.048,0.034,0.42,0.05
sars-hcov,OnionNet/GlideSP,1.0,NEF,,2.37,7.692,2.385,39,1209,13,1,0.714,2.5,0.508,7.692,0.026,0.023,0.42,0.05
sars-hcov,OnionNet/GlideSP,5.0,NEF,,0.505,1.639,0.508,39,1209,61,1,0.333,0.5,0.487,2.564,-0.021,-0.02,0.42,0.05
sirt2,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.42,0.03
sirt2,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.42,0.03
sirt2,OnionNet/GlideSP,5.0,NEF,,0.492,1.613,0.5,40,1240,62,1,0.33,0.492,0.487,2.5,-0.021,-0.02,0.42,0.03
src,OnionNet/GlideSP,0.5,NEF,,4.436,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.474,0.067
src,OnionNet/GlideSP,1.0,NEF,,2.39,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.474,0.067
src,OnionNet/GlideSP,5.0,NEF,,1.018,3.226,1.0,40,1240,62,2,0.5,1.0,0.5,5.0,0.0,0.0,0.474,0.067
thrombin,OnionNet/GlideSP,0.5,NEF,,4.553,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.651,0.111
thrombin,OnionNet/GlideSP,1.0,NEF,,2.45,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.651,0.111
thrombin,OnionNet/GlideSP,5.0,NEF,,3.135,9.677,3.0,40,1240,62,6,0.763,3.214,0.552,15.0,0.084,0.082,0.651,0.111
tie2,OnionNet/GlideSP,0.5,NEF,,9.992,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.522,0.154
tie2,OnionNet/GlideSP,1.0,NEF,,5.0,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,0.522,0.154
tie2,OnionNet/GlideSP,5.0,NEF,,2.498,8.065,2.5,40,1240,62,5,0.725,2.632,0.539,12.5,0.063,0.061,0.522,0.154
tk,OnionNet/GlideSP,0.5,NEF,,4.52,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.61,0.05
tk,OnionNet/GlideSP,1.0,NEF,,2.43,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.61,0.05
tk,OnionNet/GlideSP,5.0,NEF,,0.51,1.613,0.5,40,1240,62,1,0.33,0.492,0.487,2.5,-0.021,-0.02,0.61,0.05
tp,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.341,0.001
tp,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.341,0.001
tp,OnionNet/GlideSP,5.0,NEF,,0.0,0.0,0.0,40,1240,62,0,0.0,0.0,0.474,0.0,-0.042,-0.041,0.341,0.001
tpa,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.67,0.082
tpa,OnionNet/GlideSP,1.0,NEF,,2.55,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.67,0.082
tpa,OnionNet/GlideSP,5.0,NEF,,3.625,11.29,3.5,40,1240,62,7,0.792,3.818,0.565,17.5,0.105,0.102,0.67,0.082
ts,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1239,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.486,0.035
ts,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1239,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.486,0.035
ts,OnionNet/GlideSP,5.0,NEF,,1.0,3.226,0.999,40,1239,62,2,0.5,0.999,0.5,5.0,-0.0,-0.0,0.486,0.035
upa,OnionNet/GlideSP,0.5,NEF,,4.983,14.286,4.429,40,1240,7,1,0.833,5.0,0.51,14.286,0.047,0.033,0.596,0.071
upa,OnionNet/GlideSP,1.0,NEF,,2.49,7.692,2.385,40,1240,13,1,0.714,2.5,0.507,7.692,0.026,0.022,0.596,0.071
upa,OnionNet/GlideSP,5.0,NEF,,1.993,6.452,2.0,40,1240,62,4,0.674,2.069,0.526,10.0,0.042,0.041,0.596,0.071
vegfr1,OnionNet/GlideSP,0.5,NEF,,9.982,28.571,8.857,40,1240,7,2,0.923,12.0,0.523,28.571,0.108,0.076,0.604,0.178
vegfr1,OnionNet/GlideSP,1.0,NEF,,4.99,15.385,4.769,40,1240,13,2,0.845,5.455,0.52,15.385,0.071,0.061,0.604,0.178
vegfr1,OnionNet/GlideSP,5.0,NEF,,2.627,8.065,2.5,40,1240,62,5,0.725,2.632,0.539,12.5,0.063,0.061,0.604,0.178
vegfr2,OnionNet/GlideSP,0.5,NEF,,0.0,0.0,0.0,40,1240,7,0,0.0,0.0,0.497,0.0,-0.014,-0.01,0.554,0.036
vegfr2,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,1240,13,0,0.0,0.0,0.495,0.0,-0.019,-0.016,0.554,0.036
vegfr2,OnionNet/GlideSP,5.0,NEF,,1.538,4.839,1.5,40,1240,62,3,0.604,1.525,0.513,7.5,0.021,0.02,0.554,0.036
