Target,Model,Percentile,Factor_Type,EF_lit,NEF_lit,EF_calc,NEF_calc,n,N,Ns,ns,PM,ROCE,CCR,REF,MCC,CKC,AUC_ROC,BEDROC
mk01,OnionNet/GlideSP,1.0,NEF,,1.4,2.128,1.247,79,4629,47,1,0.556,1.252,0.501,2.128,0.003,0.003,0.654,0.067
mk10,OnionNet/GlideSP,1.0,NEF,,5.38,8.824,5.688,104,6704,68,6,0.86,6.141,0.524,8.824,0.06,0.058,0.661,0.133
mk14,OnionNet/GlideSP,1.0,NEF,,1.75,2.74,1.727,578,36428,365,10,0.636,1.747,0.504,2.74,0.009,0.009,0.607,0.06
mmp13,OnionNet/GlideSP,1.0,NEF,,8.99,13.492,8.909,572,37772,378,51,0.91,10.143,0.54,13.492,0.099,0.096,0.763,0.214
mp2k1,OnionNet/GlideSP,1.0,NEF,,7.39,10.843,7.412,121,8271,83,9,0.891,8.192,0.533,10.843,0.079,0.077,0.615,0.144
nos1,OnionNet/GlideSP,1.0,NEF,,0.85,1.22,0.994,100,8150,82,1,0.498,0.994,0.5,1.22,-0.0,-0.0,0.6,0.057
nram,OnionNet/GlideSP,1.0,NEF,,0.87,1.587,1.02,98,6298,63,1,0.505,1.02,0.5,1.587,0.0,0.0,0.679,0.092
pa2ga,OnionNet/GlideSP,1.0,NEF,,10.87,20.755,11.004,99,5249,53,11,0.932,13.624,0.551,20.755,0.14,0.133,0.717,0.205
parp1,OnionNet/GlideSP,1.0,NEF,,5.12,8.497,5.111,508,30558,306,26,0.846,5.493,0.521,8.497,0.054,0.052,0.766,0.15
pde5a,OnionNet/GlideSP,1.0,NEF,,1.18,1.786,1.254,398,27948,280,5,0.557,1.259,0.501,1.786,0.003,0.003,0.577,0.06
pgh1,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,195,10995,110,0,0.0,0.0,0.495,0.0,-0.014,-0.013,0.506,0.018
pgh2,OnionNet/GlideSP,1.0,NEF,,1.36,2.542,1.378,435,23585,236,6,0.581,1.388,0.502,2.542,0.005,0.005,0.495,0.032
plk1,OnionNet/GlideSP,1.0,NEF,,3.86,5.714,3.689,107,6907,70,4,0.794,3.852,0.514,5.714,0.034,0.033,0.686,0.122
pnph,OnionNet/GlideSP,1.0,NEF,,8.73,12.676,8.68,103,7053,71,9,0.907,9.795,0.539,12.676,0.094,0.093,0.56,0.163
ppara,OnionNet/GlideSP,1.0,NEF,,1.12,2.02,1.071,373,19772,198,4,0.517,1.072,0.5,2.02,0.001,0.001,0.447,0.022
ppard,OnionNet/GlideSP,1.0,NEF,,1.39,2.4,1.249,240,12490,125,3,0.557,1.255,0.501,2.4,0.004,0.003,0.445,0.014
pparg,OnionNet/GlideSP,1.0,NEF,,1.38,2.713,1.445,484,25784,258,7,0.593,1.458,0.502,2.713,0.006,0.006,0.5,0.044
prgr,OnionNet/GlideSP,1.0,NEF,,1.78,3.125,1.7,293,15943,160,5,0.633,1.723,0.504,3.125,0.01,0.009,0.62,0.063
ptn1,OnionNet/GlideSP,1.0,NEF,,4.47,8.108,4.603,130,7380,74,6,0.831,4.921,0.518,8.108,0.049,0.047,0.608,0.104
pur2,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,50,2750,28,0,0.0,0.0,0.495,0.0,-0.014,-0.013,0.104,0.002
pygm,OnionNet/GlideSP,1.0,NEF,,1.72,2.439,1.276,77,4027,41,1,0.562,1.282,0.501,2.439,0.004,0.004,0.579,0.098
pyrd,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,111,6561,66,0,0.0,0.0,0.495,0.0,-0.013,-0.013,0.573,0.007
reni,OnionNet/GlideSP,1.0,NEF,,0.52,1.408,0.956,104,7062,71,1,0.489,0.956,0.5,1.408,-0.001,-0.001,0.518,0.025
rock1,OnionNet/GlideSP,1.0,NEF,,3.88,6.25,4.0,100,6400,64,4,0.808,4.2,0.515,6.25,0.038,0.037,0.728,0.104
rxra,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,131,7081,71,0,0.0,0.0,0.495,0.0,-0.014,-0.013,0.537,0.019
sahh,OnionNet/GlideSP,1.0,NEF,,2.23,2.778,1.549,63,3513,36,1,0.61,1.565,0.503,2.778,0.008,0.007,0.577,0.127
src,OnionNet/GlideSP,1.0,NEF,,0.98,1.425,0.952,524,35024,351,5,0.488,0.951,0.5,1.425,-0.001,-0.001,0.577,0.038
tgfr1,OnionNet/GlideSP,1.0,NEF,,1.42,2.299,1.492,133,8633,87,2,0.601,1.504,0.503,2.299,0.006,0.006,0.766,0.057
thb,OnionNet/GlideSP,1.0,NEF,,2.45,3.947,2.895,103,7553,76,3,0.748,2.972,0.51,3.947,0.022,0.022,0.437,0.042
thrb,OnionNet/GlideSP,1.0,NEF,,4.46,7.636,4.55,461,27465,275,21,0.829,4.843,0.518,7.636,0.047,0.045,0.666,0.126
try1,OnionNet/GlideSP,1.0,NEF,,2.95,4.906,2.888,449,26429,265,13,0.749,2.985,0.51,4.906,0.025,0.024,0.659,0.108
tryb1,OnionNet/GlideSP,1.0,NEF,,1.17,2.564,1.351,148,7798,78,2,0.576,1.36,0.502,2.564,0.005,0.005,0.637,0.059
tysy,OnionNet/GlideSP,1.0,NEF,,1.94,2.899,1.824,109,6859,69,2,0.649,1.849,0.504,2.899,0.011,0.01,0.342,0.046
urok,OnionNet/GlideSP,1.0,NEF,,0.65,0.99,0.612,162,10012,101,1,0.378,0.608,0.498,0.99,-0.005,-0.005,0.658,0.06
vgfr2,OnionNet/GlideSP,1.0,NEF,,2.43,3.937,2.441,409,25359,254,10,0.714,2.5,0.507,3.937,0.019,0.018,0.606,0.076
wee1,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,102,6252,63,0,0.0,0.0,0.495,0.0,-0.013,-0.013,0.751,0.038
xiap,OnionNet/GlideSP,1.0,NEF,,0.0,0.0,0.0,100,5250,53,0,0.0,0.0,0.495,0.0,-0.014,-0.013,0.545,0.015
aa2ar,RF-Scorev4/GlideSP,1.0,NEF,,0.59,0.935,0.621,482,32032,321,3,0.382,0.618,0.498,0.935,-0.005,-0.005,0.656,0.021
abl1,RF-Scorev4/GlideSP,1.0,NEF,,3.76,6.364,3.822,182,10932,110,7,0.801,4.014,0.514,6.364,0.037,0.036,0.753,0.117
ace,RF-Scorev4/GlideSP,1.0,NEF,,7.25,11.628,7.085,282,17182,172,20,0.887,7.885,0.531,11.628,0.079,0.077,0.61,0.271
aces,RF-Scorev4/GlideSP,1.0,NEF,,9.34,15.672,9.238,453,26703,268,42,0.915,10.769,0.542,15.672,0.109,0.105,0.597,0.215
ada,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,93,5543,56,0,0.0,0.0,0.495,0.0,-0.013,-0.013,0.508,0.044
ada17,RF-Scorev4/GlideSP,1.0,NEF,,8.99,13.151,9.006,532,36432,365,48,0.911,10.218,0.541,13.151,0.098,0.096,0.639,0.203
adrb1,RF-Scorev4/GlideSP,1.0,NEF,,6.3,9.938,6.477,247,16097,161,16,0.876,7.081,0.528,9.938,0.069,0.067,0.615,0.163
adrb2,RF-Scorev4/GlideSP,1.0,NEF,,2.68,3.922,2.586,231,15231,153,6,0.726,2.65,0.508,3.922,0.02,0.019,0.587,0.076
akt1,RF-Scorev4/GlideSP,1.0,NEF,,0.71,1.19,0.68,293,16743,168,2,0.403,0.676,0.498,1.19,-0.004,-0.004,0.67,0.023
akt2,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,117,7017,71,0,0.0,0.0,0.495,0.0,-0.013,-0.013,0.705,0.018
aldr,RF-Scorev4/GlideSP,1.0,NEF,,7.75,13.043,7.514,159,9159,92,12,0.895,8.491,0.533,13.043,0.087,0.084,0.548,0.143
ampc,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,48,2898,29,0,0.0,0.0,0.495,0.0,-0.013,-0.013,0.434,0.0
andr,RF-Scorev4/GlideSP,1.0,NEF,,7.22,13.605,7.394,269,14619,147,20,0.894,8.401,0.533,13.605,0.088,0.084,0.714,0.183
aofb,RF-Scorev4/GlideSP,1.0,NEF,,2.39,4.225,2.432,122,7022,71,3,0.714,2.495,0.507,4.225,0.019,0.019,0.537,0.056
bace1,RF-Scorev4/GlideSP,1.0,NEF,,4.16,6.522,4.236,283,18383,184,12,0.817,4.462,0.516,6.522,0.041,0.04,0.668,0.109
braf,RF-Scorev4/GlideSP,1.0,NEF,,4.45,6.863,4.561,152,10102,102,7,0.828,4.823,0.518,6.863,0.044,0.044,0.809,0.129
cah2,RF-Scorev4/GlideSP,1.0,NEF,,6.96,10.726,6.903,492,31664,317,34,0.884,7.612,0.53,10.726,0.075,0.073,0.646,0.158
casp3,RF-Scorev4/GlideSP,1.0,NEF,,2.0,3.67,2.01,199,10899,109,4,0.672,2.048,0.505,3.67,0.014,0.013,0.491,0.05
cdk2,RF-Scorev4/GlideSP,1.0,NEF,,4.27,7.042,4.208,474,28324,284,20,0.817,4.451,0.516,7.042,0.042,0.041,0.686,0.118
comt,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,41,3891,39,0,0.0,0.0,0.495,0.0,-0.01,-0.01,0.41,0.0
cp2c9,RF-Scorev4/GlideSP,1.0,NEF,,4.94,7.895,4.98,120,7570,76,6,0.842,5.321,0.52,7.895,0.051,0.05,0.573,0.115
cp3a4,RF-Scorev4/GlideSP,1.0,NEF,,3.44,5.0,3.521,170,11970,120,6,0.785,3.653,0.513,5.0,0.03,0.03,0.619,0.1
csf1r,RF-Scorev4/GlideSP,1.0,NEF,,12.04,16.129,11.967,166,12316,124,20,0.934,14.076,0.556,16.129,0.129,0.128,0.791,0.26
cxcr4,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,3446,35,0,0.0,0.0,0.495,0.0,-0.011,-0.011,0.665,0.022
def,RF-Scorev4/GlideSP,1.0,NEF,,8.16,13.559,7.713,102,5802,59,8,0.898,8.766,0.535,13.559,0.091,0.088,0.709,0.244
dhi1,RF-Scorev4/GlideSP,1.0,NEF,,3.11,5.076,3.027,330,19680,197,10,0.758,3.136,0.51,5.076,0.027,0.026,0.668,0.077
dpp4,RF-Scorev4/GlideSP,1.0,NEF,,4.45,5.783,4.501,533,41483,415,24,0.825,4.716,0.518,5.783,0.04,0.04,0.647,0.111
drd3,RF-Scorev4/GlideSP,1.0,NEF,,2.86,4.046,2.911,480,34530,346,14,0.749,2.991,0.51,4.046,0.023,0.023,0.631,0.085
dyr,RF-Scorev4/GlideSP,1.0,NEF,,1.6,2.286,1.725,231,17431,175,4,0.635,1.742,0.504,2.286,0.008,0.008,0.667,0.056
egfr,RF-Scorev4/GlideSP,1.0,NEF,,2.18,3.371,2.214,542,35592,356,12,0.693,2.256,0.506,3.371,0.015,0.015,0.686,0.073
esr1,RF-Scorev4/GlideSP,1.0,NEF,,13.5,24.645,13.556,383,21068,211,52,0.946,17.663,0.564,24.645,0.172,0.164,0.714,0.315
esr2,RF-Scorev4/GlideSP,1.0,NEF,,4.69,8.252,4.625,367,20566,206,17,0.832,4.951,0.518,8.252,0.049,0.047,0.761,0.139
fa10,RF-Scorev4/GlideSP,1.0,NEF,,13.39,24.913,13.39,537,28862,289,72,0.946,17.501,0.563,24.913,0.172,0.163,0.849,0.499
fa7,RF-Scorev4/GlideSP,1.0,NEF,,9.6,17.188,9.595,114,6364,64,11,0.919,11.379,0.544,17.188,0.117,0.112,0.836,0.237
fabp4,RF-Scorev4/GlideSP,1.0,NEF,,1.73,3.571,2.125,47,2797,28,1,0.684,2.167,0.506,3.571,0.015,0.014,0.575,0.044
fak1,RF-Scorev4/GlideSP,1.0,NEF,,5.3,9.091,4.955,100,5450,55,5,0.843,5.35,0.52,9.091,0.055,0.052,0.796,0.14
fgfr1,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,139,8839,89,0,0.0,0.0,0.495,0.0,-0.013,-0.012,0.518,0.113
fkb1a,RF-Scorev4/GlideSP,1.0,NEF,,0.36,0.0,0.0,111,5911,60,0,0.0,0.0,0.495,0.0,-0.014,-0.013,0.575,0.031
fnta,RF-Scorev4/GlideSP,1.0,NEF,,2.91,3.263,2.871,592,52092,521,17,0.746,2.934,0.509,3.263,0.02,0.02,0.725,0.102
fpps,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,85,8935,90,0,0.0,0.0,0.495,0.0,-0.01,-0.01,0.348,0.0
gcr,RF-Scorev4/GlideSP,1.0,NEF,,0.9,1.307,0.773,258,15258,153,2,0.435,0.77,0.499,1.307,-0.003,-0.003,0.655,0.041
glcm,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,54,3854,39,0,0.0,0.0,0.495,0.0,-0.012,-0.012,0.505,0.014
gria2,RF-Scorev4/GlideSP,1.0,NEF,,0.69,0.826,0.628,158,12003,121,1,0.385,0.625,0.498,0.826,-0.004,-0.004,0.552,0.028
grik1,RF-Scorev4/GlideSP,1.0,NEF,,3.26,4.478,2.949,101,6651,67,3,0.752,3.04,0.51,4.478,0.024,0.024,0.48,0.062
hdac2,RF-Scorev4/GlideSP,1.0,NEF,,1.3,1.905,1.08,185,10485,105,2,0.519,1.081,0.5,1.905,0.001,0.001,0.652,0.046
hdac8,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,170,10620,107,0,0.0,0.0,0.495,0.0,-0.013,-0.013,0.654,0.004
hivint,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,100,6750,68,0,0.0,0.0,0.495,0.0,-0.012,-0.012,0.431,0.008
hivpr,RF-Scorev4/GlideSP,1.0,NEF,,12.55,18.457,12.495,536,36286,363,67,0.938,15.097,0.558,18.457,0.141,0.139,0.636,0.353
hivrt,RF-Scorev4/GlideSP,1.0,NEF,,1.27,2.073,1.179,338,19229,193,4,0.542,1.183,0.501,2.073,0.002,0.002,0.52,0.041
hmdh,RF-Scorev4/GlideSP,1.0,NEF,,0.67,1.111,0.583,170,8920,90,1,0.366,0.578,0.498,1.111,-0.006,-0.006,0.448,0.032
hs90a,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,88,4938,50,0,0.0,0.0,0.495,0.0,-0.014,-0.013,0.52,0.008
hxk4,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,92,4792,48,0,0.0,0.0,0.495,0.0,-0.014,-0.013,0.613,0.003
igf1r,RF-Scorev4/GlideSP,1.0,NEF,,3.99,6.316,4.032,148,9448,95,6,0.809,4.236,0.515,6.316,0.039,0.038,0.749,0.07
inha,RF-Scorev4/GlideSP,1.0,NEF,,2.87,4.167,2.27,43,2343,24,1,0.699,2.326,0.507,4.167,0.018,0.017,0.729,0.114
ital,RF-Scorev4/GlideSP,1.0,NEF,,4.8,8.046,5.036,138,8638,87,7,0.843,5.389,0.521,8.046,0.052,0.05,0.574,0.099
jak2,RF-Scorev4/GlideSP,1.0,NEF,,8.58,13.433,8.294,107,6607,67,9,0.904,9.426,0.538,13.433,0.095,0.092,0.799,0.174
kif11,RF-Scorev4/GlideSP,1.0,NEF,,4.56,7.143,4.289,116,6966,70,5,0.82,4.542,0.517,7.143,0.043,0.042,0.7,0.144
kit,RF-Scorev4/GlideSP,1.0,NEF,,3.59,5.607,3.586,166,10616,107,6,0.789,3.74,0.513,5.607,0.033,0.032,0.756,0.11
kith,RF-Scorev4/GlideSP,1.0,NEF,,3.77,6.667,3.4,57,2907,30,2,0.781,3.571,0.513,6.667,0.035,0.033,0.414,0.146
kpcb,RF-Scorev4/GlideSP,1.0,NEF,,1.69,2.247,1.471,135,8835,89,2,0.597,1.481,0.502,2.247,0.006,0.006,0.577,0.054
lck,RF-Scorev4/GlideSP,1.0,NEF,,10.32,15.412,10.209,420,27820,279,43,0.922,11.887,0.547,15.412,0.115,0.112,0.779,0.244
lkha4,RF-Scorev4/GlideSP,1.0,NEF,,3.31,6.186,3.48,171,9621,97,6,0.785,3.644,0.513,6.186,0.034,0.032,0.695,0.105
mapk2,RF-Scorev4/GlideSP,1.0,NEF,,2.43,3.175,1.965,101,6251,63,2,0.666,1.996,0.505,3.175,0.012,0.012,0.642,0.075
mcr,RF-Scorev4/GlideSP,1.0,NEF,,9.12,16.981,9.473,94,5244,53,9,0.918,11.206,0.544,16.981,0.116,0.111,0.813,0.247
met,RF-Scorev4/GlideSP,1.0,NEF,,6.58,9.565,6.578,166,11416,115,11,0.878,7.168,0.529,9.565,0.068,0.067,0.814,0.158
mk01,RF-Scorev4/GlideSP,1.0,NEF,,5.73,10.638,6.234,79,4629,47,5,0.873,6.857,0.527,10.638,0.07,0.067,0.741,0.161
mk10,RF-Scorev4/GlideSP,1.0,NEF,,2.69,4.412,2.844,104,6704,68,3,0.745,2.929,0.509,4.412,0.023,0.023,0.74,0.101
mk14,RF-Scorev4/GlideSP,1.0,NEF,,7.77,12.329,7.77,578,36428,365,45,0.897,8.722,0.534,12.329,0.086,0.084,0.689,0.173
mmp13,RF-Scorev4/GlideSP,1.0,NEF,,3.13,4.762,3.145,572,37772,378,18,0.765,3.252,0.511,4.762,0.027,0.026,0.615,0.077
mp2k1,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,121,8271,83,0,0.0,0.0,0.495,0.0,-0.012,-0.012,0.501,0.001
nos1,RF-Scorev4/GlideSP,1.0,NEF,,0.85,1.22,0.994,100,8150,82,1,0.498,0.994,0.5,1.22,-0.0,-0.0,0.592,0.042
nram,RF-Scorev4/GlideSP,1.0,NEF,,2.22,3.175,2.04,98,6298,63,2,0.675,2.074,0.505,3.175,0.013,0.013,0.756,0.141
pa2ga,RF-Scorev4/GlideSP,1.0,NEF,,5.54,11.321,6.002,99,5249,53,6,0.869,6.641,0.526,11.321,0.07,0.067,0.641,0.108
parp1,RF-Scorev4/GlideSP,1.0,NEF,,7.14,11.765,7.077,508,30558,306,36,0.887,7.887,0.531,11.765,0.079,0.077,0.719,0.148
pde5a,RF-Scorev4/GlideSP,1.0,NEF,,0.89,1.429,1.003,398,27948,280,4,0.501,1.003,0.5,1.429,0.0,0.0,0.599,0.023
pgh1,RF-Scorev4/GlideSP,1.0,NEF,,0.45,0.909,0.513,195,10995,110,1,0.337,0.508,0.498,0.909,-0.007,-0.006,0.552,0.016
pgh2,RF-Scorev4/GlideSP,1.0,NEF,,1.13,2.119,1.149,435,23585,236,5,0.535,1.152,0.501,2.119,0.002,0.002,0.512,0.026
plk1,RF-Scorev4/GlideSP,1.0,NEF,,1.31,1.429,0.922,107,6907,70,1,0.479,0.921,0.5,1.429,-0.001,-0.001,0.734,0.046
pnph,RF-Scorev4/GlideSP,1.0,NEF,,3.05,4.225,2.893,103,7053,71,3,0.749,2.977,0.51,4.225,0.023,0.023,0.601,0.141
ppara,RF-Scorev4/GlideSP,1.0,NEF,,5.58,10.606,5.622,373,19772,198,21,0.861,6.17,0.524,10.606,0.064,0.061,0.695,0.176
ppard,RF-Scorev4/GlideSP,1.0,NEF,,9.74,18.4,9.576,240,12490,125,23,0.92,11.509,0.544,18.4,0.121,0.114,0.684,0.231
pparg,RF-Scorev4/GlideSP,1.0,NEF,,4.43,8.14,4.336,484,25784,258,21,0.822,4.632,0.517,8.14,0.046,0.044,0.646,0.125
prgr,RF-Scorev4/GlideSP,1.0,NEF,,6.52,11.875,6.462,293,15943,160,19,0.878,7.197,0.528,11.875,0.075,0.072,0.737,0.158
ptn1,RF-Scorev4/GlideSP,1.0,NEF,,12.06,21.622,12.274,130,7380,74,16,0.939,15.385,0.558,21.622,0.152,0.146,0.743,0.319
pur2,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,50,2750,28,0,0.0,0.0,0.495,0.0,-0.014,-0.013,0.808,0.056
pygm,RF-Scorev4/GlideSP,1.0,NEF,,3.44,7.317,3.827,77,4027,41,3,0.802,4.05,0.515,7.317,0.04,0.038,0.591,0.072
pyrd,RF-Scorev4/GlideSP,1.0,NEF,,3.05,4.545,2.687,111,6561,66,3,0.735,2.767,0.509,4.545,0.022,0.022,0.763,0.103
reni,RF-Scorev4/GlideSP,1.0,NEF,,5.41,8.451,5.738,104,7062,71,6,0.861,6.176,0.524,8.451,0.058,0.057,0.629,0.237
rock1,RF-Scorev4/GlideSP,1.0,NEF,,2.96,4.688,3.0,100,6400,64,3,0.756,3.098,0.51,4.688,0.025,0.025,0.736,0.105
rxra,RF-Scorev4/GlideSP,1.0,NEF,,7.57,14.085,7.613,131,7081,71,10,0.897,8.697,0.534,14.085,0.091,0.087,0.654,0.182
sahh,RF-Scorev4/GlideSP,1.0,NEF,,0.0,0.0,0.0,63,3513,36,0,0.0,0.0,0.495,0.0,-0.014,-0.013,0.611,0.018
src,RF-Scorev4/GlideSP,1.0,NEF,,1.22,1.709,1.143,524,35024,351,6,0.534,1.145,0.501,1.709,0.002,0.002,0.675,0.046
tgfr1,RF-Scorev4/GlideSP,1.0,NEF,,0.36,0.0,0.0,133,8633,87,0,0.0,0.0,0.495,0.0,-0.013,-0.012,0.742,0.017
thb,RF-Scorev4/GlideSP,1.0,NEF,,7.96,10.526,7.719,103,7553,76,8,0.895,8.509,0.534,10.526,0.08,0.079,0.621,0.257
thrb,RF-Scorev4/GlideSP,1.0,NEF,,3.29,5.455,3.25,461,27465,275,15,0.772,3.379,0.511,5.455,0.03,0.029,0.744,0.103
try1,RF-Scorev4/GlideSP,1.0,NEF,,4.82,8.302,4.887,449,26429,265,22,0.84,5.239,0.52,8.302,0.051,0.05,0.748,0.134
tryb1,RF-Scorev4/GlideSP,1.0,NEF,,12.83,24.359,12.835,148,7798,78,19,0.943,16.646,0.56,24.359,0.165,0.157,0.721,0.243
tysy,RF-Scorev4/GlideSP,1.0,NEF,,9.19,14.493,9.12,109,6859,69,10,0.913,10.496,0.542,14.493,0.104,0.101,0.622,0.326
urok,RF-Scorev4/GlideSP,1.0,NEF,,1.98,2.97,1.836,162,10012,101,3,0.651,1.861,0.504,2.97,0.011,0.011,0.701,0.067
vgfr2,RF-Scorev4/GlideSP,1.0,NEF,,1.05,1.575,0.976,409,25359,254,4,0.494,0.976,0.5,1.575,-0.0,-0.0,0.614,0.04
wee1,RF-Scorev4/GlideSP,1.0,NEF,,41.15,66.667,40.863,102,6252,63,42,0.992,120.588,0.704,66.667,0.518,0.503,0.914,0.848
xiap,RF-Scorev4/GlideSP,1.0,NEF,,15.35,28.302,14.858,100,5250,53,15,0.953,20.329,0.571,28.302,0.195,0.185,0.819,0.353
aa2ar,RF-Scorev3/GlideSP,1.0,NEF,,0.47,0.623,0.414,482,32032,321,2,0.291,0.41,0.497,0.623,-0.007,-0.007,0.662,0.016
abl1,RF-Scorev3/GlideSP,1.0,NEF,,4.79,8.182,4.914,182,10932,110,9,0.84,5.263,0.52,8.182,0.051,0.05,0.689,0.125
ace,RF-Scorev3/GlideSP,1.0,NEF,,5.67,9.302,5.668,282,17182,172,16,0.86,6.147,0.524,9.302,0.061,0.059,0.612,0.227
aces,RF-Scorev3/GlideSP,1.0,NEF,,7.96,13.433,7.918,453,26703,268,36,0.9,8.992,0.535,13.433,0.092,0.088,0.535,0.192
ada,RF-Scorev3/GlideSP,1.0,NEF,,1.13,1.786,1.064,93,5543,56,1,0.516,1.065,0.5,1.786,0.001,0.001,0.513,0.04
ada17,RF-Scorev3/GlideSP,1.0,NEF,,7.93,11.507,7.88,532,36432,365,42,0.898,8.775,0.535,11.507,0.084,0.083,0.567,0.21
adrb1,RF-Scorev3/GlideSP,1.0,NEF,,1.52,2.484,1.619,247,16097,161,4,0.62,1.635,0.503,2.484,0.008,0.008,0.576,0.053
adrb2,RF-Scorev3/GlideSP,1.0,NEF,,1.34,1.961,1.293,231,15231,153,3,0.565,1.299,0.501,1.961,0.004,0.004,0.567,0.049
akt1,RF-Scorev3/GlideSP,1.0,NEF,,0.47,0.595,0.34,293,16743,168,1,0.252,0.336,0.497,0.595,-0.009,-0.009,0.647,0.015
akt2,RF-Scorev3/GlideSP,1.0,NEF,,0.0,0.0,0.0,117,7017,71,0,0.0,0.0,0.495,0.0,-0.013,-0.013,0.701,0.007
aldr,RF-Scorev3/GlideSP,1.0,NEF,,2.74,4.348,2.505,159,9159,92,4,0.72,2.573,0.508,4.348,0.02,0.019,0.517,0.086
ampc,RF-Scorev3/GlideSP,1.0,NEF,,0.0,0.0,0.0,48,2898,29,0,0.0,0.0,0.495,0.0,-0.013,-0.013,0.482,0.023
andr,RF-Scorev3/GlideSP,1.0,NEF,,1.26,2.041,1.109,269,14619,147,3,0.526,1.111,0.501,2.041,0.002,0.001,0.622,0.038
aofb,RF-Scorev3/GlideSP,1.0,NEF,,0.0,0.0,0.0,122,7022,71,0,0.0,0.0,0.495,0.0,-0.013,-0.013,0.53,0.024
bace1,RF-Scorev3/GlideSP,1.0,NEF,,10.19,15.761,10.238,283,18383,184,29,0.923,11.966,0.547,15.761,0.116,0.113,0.616,0.242
braf,RF-Scorev3/GlideSP,1.0,NEF,,3.24,4.902,3.258,152,10102,102,5,0.771,3.374,0.512,4.902,0.028,0.028,0.673,0.067
cah2,RF-Scorev3/GlideSP,1.0,NEF,,12.22,18.927,12.181,492,31664,317,60,0.937,14.792,0.557,18.927,0.141,0.138,0.658,0.281
casp3,RF-Scorev3/GlideSP,1.0,NEF,,2.28,4.587,2.512,199,10899,109,5,0.721,2.585,0.508,4.587,0.021,0.02,0.452,0.074
cdk2,RF-Scorev3/GlideSP,1.0,NEF,,0.5,0.704,0.421,474,28324,284,2,0.294,0.417,0.497,0.704,-0.008,-0.007,0.662,0.021
comt,RF-Scorev3/GlideSP,1.0,NEF,,0.0,0.0,0.0,41,3891,39,0,0.0,0.0,0.495,0.0,-0.01,-0.01,0.356,0.0
cp2c9,RF-Scorev3/GlideSP,1.0,NEF,,8.23,13.158,8.3,120,7570,76,10,0.904,9.407,0.537,13.158,0.093,0.091,0.569,0.164
cp3a4,RF-Scorev3/GlideSP,1.0,NEF,,3.73,5.0,3.521,170,11970,120,6,0.785,3.653,0.513,5.0,0.03,0.03,0.569,0.094
csf1r,RF-Scorev3/GlideSP,1.0,NEF,,1.06,1.613,1.197,166,12316,124,2,0.545,1.2,0.501,1.613,0.002,0.002,0.731,0.022
cxcr4,RF-Scorev3/GlideSP,1.0,NEF,,0.0,0.0,0.0,40,3446,35,0,0.0,0.0,0.495,0.0,-0.011,-0.011,0.69,0.004
def,RF-Scorev3/GlideSP,1.0,NEF,,0.0,0.0,0.0,102,5802,59,0,0.0,0.0,0.495,0.0,-0.014,-0.013,0.623,0.012
dhi1,RF-Scorev3/GlideSP,1.0,NEF,,2.14,3.553,2.119,330,19680,197,7,0.684,2.16,0.506,3.553,0.015,0.014,0.662,0.068
dpp4,RF-Scorev3/GlideSP,1.0,NEF,,0.93,1.205,0.938,533,41483,415,5,0.484,0.937,0.5,1.205,-0.001,-0.001,0.634,0.025
drd3,RF-Scorev3/GlideSP,1.0,NEF,,3.43,4.624,3.327,480,34530,346,16,0.775,3.439,0.512,4.624,0.028,0.027,0.548,0.079
dyr,RF-Scorev3/GlideSP,1.0,NEF,,1.25,1.714,1.294,231,17431,175,3,0.565,1.299,0.501,1.714,0.003,0.003,0.647,0.039
egfr,RF-Scorev3/GlideSP,1.0,NEF,,2.66,3.933,2.582,542,35592,356,14,0.726,2.647,0.508,3.933,0.02,0.019,0.628,0.058
esr1,RF-Scorev3/GlideSP,1.0,NEF,,0.33,0.474,0.261,383,21068,211,1,0.205,0.257,0.496,0.474,-0.01,-0.01,0.801,0.03
esr2,RF-Scorev3/GlideSP,1.0,NEF,,0.17,0.485,0.272,367,20566,206,1,0.212,0.268,0.496,0.485,-0.01,-0.009,0.811,0.023
